date,bio_age_5_17,bio_age_17_,bio_total,demo_age_5_17,demo_age_17_,demo_total,age_0_5,age_5_17,age_18_greater,enrol_total,weekday,week,month,day_num,bio_total_lag_1,bio_total_lag_7,bio_total_lag_30,bio_total_rolling_mean_7,bio_total_rolling_std_7,bio_total_rolling_min_7,bio_total_rolling_max_7,bio_total_rolling_median_7,bio_total_rolling_mean_14,bio_total_rolling_std_14,bio_total_rolling_min_14,bio_total_rolling_max_14,bio_total_rolling_median_14,bio_total_rolling_mean_30,bio_total_rolling_std_30,bio_total_rolling_min_30,bio_total_rolling_max_30,bio_total_rolling_median_30,bio_total_z_score,bio_total_deviation_from_baseline,bio_total_pct_change_from_baseline,bio_total_iqr_q1,bio_total_iqr_q3,bio_total_iqr,bio_total_iqr_lower_bound,bio_total_iqr_upper_bound,bio_total_outside_iqr,demo_total_lag_1,demo_total_lag_7,demo_total_lag_30,demo_total_rolling_mean_7,demo_total_rolling_std_7,demo_total_rolling_min_7,demo_total_rolling_max_7,demo_total_rolling_median_7,demo_total_rolling_mean_14,demo_total_rolling_std_14,demo_total_rolling_min_14,demo_total_rolling_max_14,demo_total_rolling_median_14,demo_total_rolling_mean_30,demo_total_rolling_std_30,demo_total_rolling_min_30,demo_total_rolling_max_30,demo_total_rolling_median_30,demo_total_z_score,demo_total_deviation_from_baseline,demo_total_pct_change_from_baseline,demo_total_iqr_q1,demo_total_iqr_q3,demo_total_iqr,demo_total_iqr_lower_bound,demo_total_iqr_upper_bound,demo_total_outside_iqr,enrol_total_lag_1,enrol_total_lag_7,enrol_total_lag_30,enrol_total_rolling_mean_7,enrol_total_rolling_std_7,enrol_total_rolling_min_7,enrol_total_rolling_max_7,enrol_total_rolling_median_7,enrol_total_rolling_mean_14,enrol_total_rolling_std_14,enrol_total_rolling_min_14,enrol_total_rolling_max_14,enrol_total_rolling_median_14,enrol_total_rolling_mean_30,enrol_total_rolling_std_30,enrol_total_rolling_min_30,enrol_total_rolling_max_30,enrol_total_rolling_median_30,enrol_total_z_score,enrol_total_deviation_from_baseline,enrol_total_pct_change_from_baseline,enrol_total_iqr_q1,enrol_total_iqr_q3,enrol_total_iqr,enrol_total_iqr_lower_bound,enrol_total_iqr_upper_bound,enrol_total_outside_iqr,day_of_week,day_of_week_sin,day_of_week_cos,month_sin,month_cos,quarter,week_of_year,day_of_month,year
2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,1399.0,1014.0,41.0,2454.0,Sunday,39,9,211,0.0,0.0,7879956.0,0.0,0.0,0.0,0.0,0.0,184438.5,221813.06483397185,0.0,461068.0,0.0,806844.9333333333,2206678.2401766144,0.0,9792552.0,307646.0,-0.798910742280577,-806844.9333333333,-99.99987606060108,7992.0,412279.75,404287.75,-598439.625,1018711.375,0,0.0,0.0,939768.0,0.0,0.0,0.0,0.0,0.0,133603.35714285713,160884.9745317864,0.0,332290.0,0.0,284169.8333333333,316028.79298745847,0.0,1510892.0,282351.0,-0.5850689140573844,-284169.8333333333,-99.99964809900148,18045.75,342222.5,324176.75,-468219.375,828487.625,0,13592.0,4400.0,183616.0,36122.857142857145,20573.611443048336,2454.0,56573.0,40321.0,42791.92857142857,20872.455627395342,2454.0,63846.0,51308.5,76654.7,108950.96721988416,2454.0,616868.0,57383.0,-1.6778379846939617,-74200.7,-96.79736797133155,42476.5,74543.25,32066.75,-5623.625,122643.375,0,6,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,3,39,28,2025
2025-09-29,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,3088.0,108.0,6896.0,Monday,40,9,212,0.0,0.0,7899289.0,0.0,0.0,0.0,0.0,0.0,152067.2142857143,212445.24253817907,0.0,461068.0,0.0,543535.3,1756580.8660661972,0.0,9792552.0,304535.0,-0.798910742280577,-543535.3,-99.99981601964762,0.0,408125.75,408125.75,-612188.625,1020314.375,0,0.0,0.0,1040944.0,0.0,0.0,0.0,0.0,0.0,110212.78571428571,154197.26851725182,0.0,332290.0,0.0,249471.7,285770.4819976749,0.0,1510892.0,274763.5,-0.5850689140573844,-249471.7,-99.99959915453674,0.0,338917.0,338917.0,-508375.5,847292.5,0,2454.0,40321.0,215734.0,31347.85714285714,23153.910133629615,2454.0,56573.0,37653.0,39481.642857142855,22684.31491516406,2454.0,63846.0,49160.0,69693.43333333333,106400.11213621368,2454.0,616868.0,56965.0,-1.5048695271581174,-62797.433333333334,-90.10394421744826,38320.0,72901.5,34581.5,-13552.25,124773.75,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,3,40,29,2025
2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,569.0,1318.0,57.0,1944.0,Tuesday,40,9,213,0.0,0.0,9792552.0,0.0,0.0,0.0,0.0,0.0,119133.78571428571,195956.65848234727,0.0,451849.0,0.0,217116.9,189041.62847306306,0.0,461068.0,287280.0,-0.798910742280577,-217116.9,-99.9995394207479,0.0,396272.25,396272.25,-594408.375,990680.625,0,0.0,0.0,1510892.0,0.0,0.0,0.0,0.0,0.0,86477.78571428571,142515.8654909796,0.0,329977.0,0.0,199108.63333333333,162230.15625753536,0.0,432522.0,272045.5,-0.5850689140573844,-199108.63333333333,-99.99949776412961,0.0,331711.75,331711.75,-497567.625,829279.375,0,6896.0,48943.0,616868.0,24633.714285714286,24000.2121151342,1944.0,56573.0,13592.0,35060.07142857143,23584.976441873783,1944.0,60598.0,44632.0,49195.96666666667,26841.891559949472,1944.0,88508.0,56401.0,-1.6976970376753397,-47251.96666666667,-96.04650422214378,28965.0,70328.25,41363.25,-33079.875,132373.125,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,3,40,30,2025
2025-10-13,1542.0,1836.0,3378.0,9921.0,162449.0,172370.0,48109.0,20509.0,1801.0,70419.0,Monday,42,10,226,0.0,0.0,317180.0,482.57142857142856,1276.7639947874914,0.0,3378.0,0.0,90906.85714285714,180460.03393629036,0.0,451849.0,0.0,206656.83333333334,191972.94036401348,0.0,461068.0,254517.0,-0.7958339683349459,-203278.83333333334,-98.36493011394842,0.0,396272.25,396272.25,-594408.375,990680.625,0,0.0,0.0,344196.0,24624.285714285714,65149.73621260942,0.0,172370.0,0.0,78226.78571428571,132983.49759516396,0.0,329977.0,0.0,193381.1,159948.32740873654,0.0,432522.0,264069.0,-0.3903343803216548,-21011.100000000006,-10.865069724653939,0.0,329349.75,329349.75,-494024.625,823374.375,0,1944.0,56573.0,74989.0,26611.714285714286,27400.87625554034,1944.0,70419.0,13592.0,35989.357142857145,24760.318273731635,1944.0,70419.0,44632.0,49043.63333333333,26703.071981978166,1944.0,88508.0,56401.0,0.9686728699714287,21375.36666666667,43.58349775272728,28965.0,69151.5,40186.5,-31314.75,129431.25,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,4,42,13,2025
2025-10-15,125709.0,135328.0,261037.0,35425.0,308846.0,344271.0,37324.0,16466.0,1434.0,55224.0,Wednesday,42,10,228,3378.0,0.0,301984.0,37773.57142857143,98457.96680461316,0.0,261037.0,0.0,77277.42857142857,156750.6806564651,0.0,428045.0,0.0,205291.93333333332,191416.5641942352,0.0,461068.0,248747.5,-0.561151168436379,55745.06666666668,27.153914049322697,0.0,396272.25,396272.25,-594408.375,990680.625,0,172370.0,0.0,342588.0,73805.85714285714,135463.8983277243,0.0,344271.0,0.0,79247.78571428571,135103.008453766,0.0,344271.0,0.0,193437.2,160002.75043787033,0.0,432522.0,264069.0,-0.19612969804686417,150833.8,77.97518794116156,0.0,329349.75,329349.75,-494024.625,823374.375,0,70419.0,53324.0,76496.0,26883.14285714286,27717.17003609008,1944.0,70419.0,13592.0,35605.5,24388.32795779424,1944.0,70419.0,44632.0,48334.566666666666,26227.156744006916,1944.0,88508.0,55726.5,0.3769899090850812,6889.433333333334,14.253341397328539,28965.0,64973.25,36008.25,-25047.375,118985.625,0,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,4,42,15,2025
2025-10-16,127515.0,139940.0,267455.0,43553.0,352644.0,396197.0,22545.0,11172.0,1562.0,35279.0,Thursday,42,10,229,261037.0,0.0,308206.0,75981.42857142857,128628.44479597645,0.0,267455.0,0.0,65806.71428571429,133216.89198240556,0.0,389424.0,0.0,203933.56666666668,190804.6769224872,0.0,461068.0,248747.5,-0.5553054801051002,63521.43333333332,31.147948271643333,0.0,396272.25,396272.25,-594408.375,990680.625,0,344271.0,0.0,276818.0,130405.42857142857,176147.17830255913,0.0,396197.0,0.0,84587.14285714286,146414.69155994398,0.0,396197.0,0.0,197416.5,163592.18197696187,0.0,432522.0,264069.0,-0.13746644226707944,198780.5,100.69041498347411,0.0,331711.75,331711.75,-497567.625,829279.375,0,55224.0,37653.0,71988.0,26544.0,27577.601291628063,1944.0,70419.0,13592.0,34028.5,23573.84285682898,1944.0,70419.0,38987.0,47110.933333333334,25940.311680169973,1944.0,88508.0,54274.0,-0.3996548197650801,-11831.933333333334,-25.114514510831654,28371.5,63034.0,34662.5,-23622.25,115027.75,0,3,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,4,42,16,2025
2025-10-17,153078.0,165802.0,318880.0,21033.0,217285.0,238318.0,72305.0,31219.0,1085.0,104609.0,Friday,42,10,230,267455.0,0.0,272576.0,121535.71428571429,151642.03943800405,0.0,318880.0,3378.0,60767.857142857145,120789.10521863238,0.0,318880.0,0.0,205477.03333333333,191564.85779611682,0.0,461068.0,248747.5,-0.5084661964597247,113402.96666666667,55.18982483285724,0.0,396272.25,396272.25,-594408.375,990680.625,0,396197.0,0.0,323292.0,164450.85714285713,169653.01813253242,0.0,396197.0,172370.0,82225.42857142857,143405.60412325655,0.0,396197.0,0.0,194584.03333333333,162066.10648818858,0.0,432522.0,247537.0,-0.31582980858177023,43733.966666666674,22.4755038542704,0.0,331711.75,331711.75,-497567.625,829279.375,0,35279.0,13592.0,65349.0,39546.42857142857,39382.9329314834,1944.0,104609.0,35279.0,37973.642857142855,30067.323522151408,1944.0,104609.0,38987.0,48419.6,27814.729212142665,1944.0,104609.0,54274.0,2.3000082061151748,56189.4,116.04441084992752,28371.5,63034.0,34662.5,-23622.25,115027.75,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,4,42,17,2025
2025-10-18,157091.0,165991.0,323082.0,13119.0,121714.0,134833.0,39000.0,16268.0,753.0,56021.0,Saturday,42,10,231,318880.0,0.0,94291.0,167690.2857142857,157538.41486100171,0.0,323082.0,261037.0,83845.14285714286,137932.59911212264,0.0,323082.0,0.0,213103.4,191539.99291146346,0.0,461068.0,264246.0,-0.5046389009832469,109978.6,51.60785042448678,0.0,396272.25,396272.25,-594408.375,990680.625,0,238318.0,0.0,194555.0,183712.7142857143,154881.07181072608,0.0,396197.0,172370.0,91856.35714285714,141979.18138212973,0.0,396197.0,0.0,192593.3,162432.85698917622,0.0,432522.0,247537.0,-0.43274170290005054,-57760.29999999999,-29.990659121272017,0.0,331711.75,331711.75,-497567.625,829279.375,0,104609.0,2454.0,26069.0,47198.857142857145,36036.41224016152,1944.0,104609.0,55224.0,41660.857142857145,28770.646346733265,1944.0,104609.0,44632.0,49418.0,27520.803139593703,1944.0,104609.0,55622.5,0.40802454678343053,6603.0,13.361257815819826,35872.5,63034.0,27161.5,-4869.75,103776.25,0,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,4,42,18,2025
2025-10-19,161400.0,181012.0,342412.0,24008.0,161300.0,185308.0,40805.0,13592.0,306.0,54703.0,Sunday,42,10,232,323082.0,0.0,236458.0,216606.2857142857,149759.99302745593,0.0,342412.0,267455.0,108303.14285714286,151602.29438281342,0.0,342412.0,0.0,216635.2,192957.07634232708,0.0,461068.0,287270.5,-0.48703261312976887,125776.79999999999,58.05899475710892,0.0,396272.25,396272.25,-594408.375,990680.625,0,134833.0,0.0,272709.0,210185.2857142857,132460.9896733347,0.0,396197.0,185308.0,105092.64285714286,141393.60579308553,0.0,396197.0,0.0,189679.93333333332,161728.6442662615,0.0,432522.0,211813.0,-0.37571771038214746,-4371.93333333332,-2.304888138466906,0.0,331711.75,331711.75,-497567.625,829279.375,0,56021.0,6896.0,58957.0,54028.42857142857,31350.78039356787,1944.0,104609.0,55224.0,42688.142857142855,28975.160496952918,1944.0,104609.0,51133.5,49276.2,27480.889312518462,1944.0,104609.0,54963.5,0.35670252358841864,5426.800000000003,11.01280105200783,35872.5,63034.0,27161.5,-4869.75,103776.25,0,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,4,42,19,2025
2025-10-20,14095.0,23061.0,37156.0,12262.0,78600.0,90862.0,10307.0,4891.0,207.0,15405.0,Monday,43,10,233,342412.0,0.0,31968.0,221914.2857142857,141218.05305596368,3378.0,342412.0,267455.0,110957.14285714286,149875.8606231098,0.0,342412.0,1689.0,216808.13333333333,192788.1164338686,0.0,461068.0,287270.5,-0.7650680505328362,-179652.13333333333,-82.86188435481039,0.0,396272.25,396272.25,-594408.375,990680.625,0,185308.0,0.0,76553.0,223165.57142857142,111172.7335978577,90862.0,396197.0,185308.0,111582.78571428571,138249.02645987977,0.0,396197.0,45431.0,190156.9,161404.28282322612,0.0,432522.0,211813.0,-0.4824178192943986,-99294.9,-52.217078543673445,0.0,331711.75,331711.75,-497567.625,829279.375,0,54703.0,1944.0,14658.0,55951.42857142857,27839.793520888754,15405.0,104609.0,55224.0,40292.57142857143,29793.110984083138,1944.0,104609.0,45488.5,49301.1,27448.76032795241,1944.0,104609.0,54963.5,-1.173534856925677,-33896.1,-68.75183815699533,35872.5,63034.0,27161.5,-4869.75,103776.25,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,4,43,20,2025
2025-10-21,12919.0,20042.0,32961.0,7301.0,47445.0,54746.0,4702.0,2401.0,339.0,7442.0,Tuesday,43,10,234,37156.0,3378.0,387925.0,226140.42857142858,133837.86526850783,32961.0,342412.0,267455.0,113311.5,148248.84629244104,0.0,342412.0,18169.5,204976.0,192816.62561615204,0.0,461068.0,264246.0,-0.7688889702196101,-172015.0,-83.9191714192324,0.0,396272.25,396272.25,-594408.375,990680.625,0,90862.0,172370.0,432522.0,206362.14285714287,127778.93387596165,54746.0,396197.0,185308.0,115493.21428571429,135598.93774894773,0.0,396197.0,72804.0,177564.36666666667,156505.70620477284,0.0,409268.0,178839.0,-0.5232197710284567,-122818.36666666667,-69.16797400994676,0.0,329349.75,329349.75,-494024.625,823374.375,0,15405.0,70419.0,83353.0,46954.71428571428,32216.95356337665,7442.0,104609.0,54703.0,36783.21428571428,30610.29549069198,1944.0,104609.0,36466.0,46770.73333333333,27699.22727533332,1944.0,104609.0,54013.5,-1.4836086586721715,-39328.73333333333,-84.08654229905241,20373.5,59800.75,39427.25,-38767.375,118941.625,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,4,43,21,2025
2025-10-22,726.0,955.0,1681.0,1316.0,6628.0,7944.0,139.0,38.0,56.0,233.0,Wednesday,43,10,235,32961.0,261037.0,411316.0,189089.57142857142,156540.91443335614,1681.0,342412.0,267455.0,113431.57142857143,148150.66037637967,0.0,342412.0,18169.5,191321.5,192203.9669675188,0.0,461068.0,156223.0,-0.7973796419245658,-189640.5,-99.12085614603615,0.0,383496.25,383496.25,-575244.375,958740.625,0,54746.0,344271.0,409268.0,158315.42857142858,130483.86548773081,7944.0,396197.0,134833.0,116060.64285714286,135094.14900420548,0.0,396197.0,72804.0,164186.9,153133.12248078285,0.0,396197.0,153601.5,-0.5760942018917138,-156242.9,-95.1610319639876,0.0,325962.5,325962.5,-488943.75,814906.25,0,7442.0,55224.0,88508.0,39098.857142857145,36309.15550486126,233.0,104609.0,35279.0,32991.0,31673.649074464294,233.0,104609.0,25342.0,43828.23333333333,27801.12907987887,233.0,104609.0,53282.0,-1.764322213461884,-43595.23333333333,-99.46610975779484,15093.75,57396.0,42302.25,-48359.625,120849.375,0,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,4,43,22,2025
2025-10-23,4748.0,5003.0,9751.0,2954.0,16515.0,19469.0,217.0,46.0,883.0,1146.0,Thursday,43,10,236,1681.0,267455.0,365713.0,152274.7142857143,165108.14345528343,1681.0,342412.0,37156.0,114128.07142857143,147598.25518380475,0.0,342412.0,21356.0,179456.1,192054.26696340556,0.0,461068.0,44282.5,-0.7900292672231913,-169705.1,-94.56583216824522,0.0,377671.0,377671.0,-566506.5,944177.5,0,7944.0,396197.0,385060.0,104497.14285714286,86189.77943745628,7944.0,238318.0,90862.0,117451.28571428571,133902.48359300054,0.0,396197.0,72804.0,152000.53333333333,149452.55978028214,0.0,396197.0,112847.5,-0.5630738648185324,-132531.53333333333,-87.19091868810095,0.0,313055.5,313055.5,-469583.25,782638.75,0,233.0,35279.0,84300.0,34222.71428571428,39092.87938876808,233.0,104609.0,15405.0,30383.35714285714,32744.973962208605,233.0,104609.0,14498.5,41056.433333333334,27772.166327636012,233.0,104609.0,51308.5,-1.7287706146932604,-39910.433333333334,-97.20635240228526,13941.5,57161.0,43219.5,-50887.75,121990.25,0,3,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,4,43,23,2025
2025-10-24,128724.0,128302.0,257026.0,32722.0,276499.0,309221.0,24428.0,10769.0,1010.0,36207.0,Friday,43,10,237,9751.0,318880.0,412601.0,143438.42857142858,156115.95328781987,1681.0,342412.0,37156.0,132487.07142857142,148293.89870247684,0.0,342412.0,35058.5,174270.26666666666,187590.36087248885,0.0,461068.0,44282.5,-0.5648044959366533,82755.73333333334,47.48673428283646,0.0,337579.5,337579.5,-506369.25,843948.75,0,19469.0,238318.0,341126.0,114626.14285714286,106346.70333933267,7944.0,309221.0,90862.0,139538.5,138463.92609171144,0.0,396197.0,112847.5,150937.03333333333,148168.3412542436,0.0,396197.0,112847.5,-0.23572733921085628,158283.96666666667,104.86685374859132,0.0,303886.75,303886.75,-455830.125,759716.875,0,1146.0,104609.0,73206.0,24451.0,24327.01751140091,233.0,56021.0,15405.0,31998.714285714286,32409.005155093273,233.0,104609.0,25342.0,39823.13333333333,27108.845072300985,233.0,104609.0,49160.0,-0.3635191312028866,-3616.1333333333314,-9.080256193062159,13941.5,56487.0,42545.5,-49876.75,120305.25,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,4,43,24,2025
2025-10-25,178714.0,200203.0,378917.0,24089.0,237794.0,261883.0,33836.0,14093.0,317.0,48246.0,Saturday,43,10,238,257026.0,323082.0,432655.0,151414.85714285713,167812.45791206489,1681.0,378917.0,37156.0,159552.57142857142,156599.28102729295,0.0,378917.0,147091.0,172479.0,185280.35767191788,0.0,461068.0,44282.5,-0.45378286982448096,206438.0,119.68807977736549,0.0,337579.5,337579.5,-506369.25,843948.75,0,309221.0,134833.0,375186.0,132776.14285714287,120296.87947384185,7944.0,309221.0,90862.0,158244.42857142858,135827.31791037266,0.0,396197.0,153601.5,147160.26666666666,143629.7146071591,0.0,396197.0,112847.5,-0.28920731460090077,114722.73333333334,77.95715267468478,0.0,283758.5,283758.5,-425637.75,709396.25,0,36207.0,56021.0,78860.0,23340.285714285714,22773.24456252926,233.0,54703.0,15405.0,35269.57142857143,31495.753141591158,233.0,104609.0,35743.0,38802.666666666664,26147.87003303256,233.0,104609.0,48594.5,0.10527133711634587,9443.333333333336,24.336188160912638,13941.5,56177.0,42235.5,-49411.75,119530.25,0,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,4,43,25,2025
2025-10-26,184287.0,188858.0,373145.0,24575.0,255247.0,279822.0,16657.0,11581.0,445.0,28683.0,Sunday,43,10,239,378917.0,342412.0,307086.0,155805.2857142857,173932.71822436716,1681.0,378917.0,37156.0,186205.7857142857,159089.3656665418,0.0,378917.0,259031.5,174680.96666666667,187316.60977431503,0.0,461068.0,44282.5,-0.45904016384880975,198464.03333333333,113.6144944555429,0.0,365461.75,365461.75,-548192.625,913654.375,0,261883.0,185308.0,256756.0,146278.14285714287,131918.40617522143,7944.0,309221.0,90862.0,178231.7142857143,131261.5440247387,0.0,396197.0,178839.0,147929.13333333333,144296.81200310047,0.0,396197.0,112847.5,-0.2689407786567965,131892.86666666667,89.15889122432571,0.0,285868.5,285868.5,-428802.75,714671.25,0,48246.0,54703.0,56229.0,19623.14285714286,18528.935474266473,233.0,48246.0,15405.0,36825.78571428572,30508.750553491536,233.0,104609.0,35743.0,37884.46666666667,25998.050280653675,233.0,104609.0,44283.5,-0.6564985716575676,-9201.466666666667,-24.28758961219958,13941.5,55821.75,41880.25,-48878.875,118642.125,0,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,4,43,26,2025
2025-10-27,171098.0,165426.0,336524.0,15637.0,136200.0,151837.0,16220.0,8599.0,1225.0,26044.0,Monday,44,10,240,373145.0,37156.0,51409.0,198572.14285714287,176679.61352729722,1681.0,378917.0,257026.0,210243.2142857143,154136.8874101535,1681.0,378917.0,264246.0,184184.8,188077.87829869112,0.0,461068.0,147091.0,-0.4923955630977605,152339.2,82.70952483850547,0.0,365461.75,365461.75,-548192.625,913654.375,0,279822.0,90862.0,72183.0,154988.85714285713,129642.85012221345,7944.0,309221.0,151837.0,189077.2142857143,121296.86944985573,7944.0,396197.0,178839.0,150584.26666666666,143586.07071404767,0.0,396197.0,143335.0,-0.4135314806360699,1252.7333333333372,0.8319096290518045,0.0,285868.5,285868.5,-428802.75,714671.25,0,28683.0,15405.0,14990.0,21143.0,18561.580464317685,233.0,48246.0,26044.0,38547.21428571428,29033.417992636867,233.0,104609.0,35743.0,38252.933333333334,25739.428328637212,233.0,104609.0,44283.5,-0.7592594360063054,-12208.933333333334,-31.915498014147563,14045.25,55821.75,41776.5,-48619.5,118486.5,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,4,44,27,2025
2025-10-28,97088.0,102563.0,199651.0,18601.0,173331.0,191932.0,22997.0,9776.0,961.0,33734.0,Tuesday,44,10,241,336524.0,32961.0,453198.0,222385.0,161192.8778172665,1681.0,378917.0,257026.0,224262.7142857143,142349.42640852643,1681.0,378917.0,264246.0,175733.23333333334,181141.36154884836,0.0,461068.0,118403.5,-0.617063200830254,23917.766666666663,13.610192057058887,0.0,340940.0,340940.0,-511410.0,852350.0,0,151837.0,54746.0,327468.0,174586.85714285713,122114.15813004939,7944.0,309221.0,191932.0,190474.5,121202.24105807689,7944.0,396197.0,188620.0,146066.4,139913.9240004884,0.0,396197.0,143335.0,-0.3682342645884161,45865.600000000006,31.400298766186026,0.0,277712.0,277712.0,-416568.0,694280.0,0,26044.0,7442.0,53240.0,24899.0,17978.027070102544,233.0,48246.0,28683.0,35926.857142857145,27553.361081746527,233.0,104609.0,34506.5,37602.73333333333,25593.744346042236,233.0,104609.0,38987.0,-0.4598160685027838,-3868.73333333333,-10.288162877444783,14045.25,55821.75,41776.5,-48619.5,118486.5,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,4,44,28,2025
2025-10-29,141358.0,156872.0,298230.0,19702.0,286767.0,306469.0,19273.0,7367.0,952.0,27592.0,Wednesday,44,10,242,199651.0,1681.0,461068.0,264749.14285714284,129343.23031049973,9751.0,378917.0,298230.0,226919.35714285713,143431.48252555763,1681.0,378917.0,282842.5,170305.3,174618.7223852527,0.0,451849.0,118403.5,-0.5272747760859182,127924.70000000001,75.11448490161551,0.0,333163.5,333163.5,-499745.25,832908.75,0,191932.0,7944.0,332290.0,217233.2857142857,105169.10063752542,19469.0,309221.0,261883.0,187774.35714285713,117888.17122928785,7944.0,396197.0,188620.0,145205.7,138803.85795372757,0.0,396197.0,143335.0,-0.23883640364689926,161263.3,111.05775422208477,0.0,277712.0,277712.0,-416568.0,694280.0,0,33734.0,233.0,63846.0,28807.428571428572,14324.610173371351,1146.0,48246.0,28683.0,33953.142857142855,27049.801133513767,233.0,104609.0,31208.5,36394.26666666667,25164.182760332125,233.0,104609.0,36930.0,-0.6989813693098879,-8802.26666666667,-24.185196243467562,14045.25,55093.75,41048.5,-47527.5,116666.5,0,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,4,44,29,2025
2025-10-30,176633.0,197270.0,373903.0,21890.0,203261.0,225151.0,81488.0,28869.0,1054.0,111411.0,Thursday,44,10,243,298230.0,9751.0,398555.0,316770.85714285716,68707.9904753069,199651.0,378917.0,336524.0,234522.7857142857,148478.26971139692,1681.0,378917.0,308555.0,169483.56666666668,173562.3795782774,0.0,451849.0,118403.5,-0.45834975690659885,204419.43333333332,120.61241761049234,0.0,333163.5,333163.5,-499745.25,832908.75,0,306469.0,19469.0,287884.0,246616.42857142858,59542.18711653311,151837.0,309221.0,261883.0,175556.7857142857,102483.13953575277,7944.0,309221.0,188620.0,143114.6,137041.62358218772,0.0,396197.0,143335.0,-0.33070519064186393,82036.4,57.32177344747882,0.0,269007.25,269007.25,-403510.875,672518.125,0,27592.0,1146.0,57409.0,44559.57142857143,30420.530593976386,26044.0,111411.0,33734.0,39391.142857142855,34076.778194716026,233.0,111411.0,31208.5,38194.333333333336,28437.791022332927,233.0,111411.0,36930.0,2.564873457839356,73216.66666666666,191.6900843034925,14045.25,55093.75,41048.5,-47527.5,116666.5,0,3,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,4,44,30,2025
2025-10-31,204768.0,213897.0,418665.0,38604.0,423918.0,462522.0,46429.0,19759.0,1031.0,67219.0,Friday,44,10,244,373903.0,257026.0,451849.0,339862.14285714284,72347.82165913138,199651.0,418665.0,373145.0,241650.2857142857,155087.1599572502,1681.0,418665.0,310656.0,168377.43333333332,171797.54839378654,0.0,428045.0,118403.5,-0.4175793142321351,250287.56666666668,148.64585785234178,0.0,333163.5,333163.5,-499745.25,832908.75,0,225151.0,309221.0,329977.0,268516.5714285714,100507.2152382782,151837.0,462522.0,261883.0,191571.35714285713,127507.4217379029,7944.0,462522.0,188620.0,147532.76666666666,145169.3085221749,0.0,462522.0,143335.0,-0.06253595581339104,314989.23333333334,213.5031460594445,0.0,269007.25,269007.25,-403510.875,672518.125,0,111411.0,36207.0,60598.0,48989.857142857145,31248.318149027837,26044.0,111411.0,33734.0,36720.42857142857,29764.60377623141,233.0,111411.0,31208.5,38415.03333333333,28642.611449622,233.0,111411.0,36930.0,0.8440670473431752,28803.966666666667,74.97902351535514,14045.25,55093.75,41048.5,-47527.5,116666.5,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,4,44,31,2025
2025-11-01,182965.0,184232.0,367197.0,29149.0,297634.0,326783.0,11357.0,5875.0,617.0,17849.0,Saturday,44,11,245,418665.0,378917.0,428045.0,338187.85714285716,71423.07483454829,199651.0,418665.0,367197.0,244801.35714285713,157301.32701460677,1681.0,418665.0,317377.0,166349.16666666666,168961.9514738959,0.0,418665.0,118403.5,-0.4644577634428339,200847.83333333334,120.73798142672938,0.0,333163.5,333163.5,-499745.25,832908.75,0,462522.0,261883.0,321446.0,277788.0,102761.4215906657,151837.0,462522.0,279822.0,205282.07142857142,131203.60846436967,7944.0,462522.0,208541.5,147710.66666666666,145392.8803380315,0.0,462522.0,143335.0,-0.21588671798055586,179072.33333333334,121.23100183916866,0.0,269007.25,269007.25,-403510.875,672518.125,0,67219.0,48246.0,57357.0,44647.42857142857,33406.45442055153,17849.0,111411.0,28683.0,33993.857142857145,29608.537448245923,233.0,111411.0,28137.5,37098.1,28649.914697291217,233.0,111411.0,35743.0,-1.0783671598933484,-19249.1,-51.88562525775558,14045.25,54358.25,40313.0,-46424.25,114827.75,0,5,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,4,44,1,2025
